touch_id,first_msg,group_name,category,subcategory
10424271221046,什么是特惠寄件？,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424271226459,麻烦退回我的手机,邮寄回收-回收宝,其他,未分类
10424271228293,我想问一下，因为我这个订单是刚下的，之前那个单退回了，然后客服让我下了一个，但是上次那个单的六百多块钱，你们已经扣回来了，这样的话款项的话是后期全部达到的支付宝是吧？,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424271237273,验货服务流程、时效是什么样的？,回收宝验货宝技能组,服务咨询类,业务咨询
10424271236377,订单号:2409735326782783854,回收宝验货宝技能组,订单与物流类,订单查询
10424271233691,直接退回 这个镜头市场二手价格是3700-3800至少，然后现在估价1700？你们鉴定人员也太不专业，怎么投诉他？ ,邮寄回收-回收宝,产品咨询类,产品价格
10424271239100,人工客服,回收宝验货宝技能组,服务咨询类,人工服务
10424271243592,你好 我寄去验货宝的物流签收24小时了了 但是咋还没有显示等待验货呢,回收宝验货宝技能组,订单与物流类,物流追踪
10424271264208,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424271261540,你好 我这个机器 全新的 没用过，我朋友前几天发给你们质检 800多,邮寄回收-回收宝,其他,未分类
10424271257089,怎么说 给个回复呀 来不来,上门&到店回收-回收宝,其他,未分类
10424271269640,你好，我们这边顺丰不上门，然后我去顺丰出示短信，顺丰员工不会操作，结果又重新弄了个订单号,邮寄回收-回收宝,订单与物流类,订单查询
10424271269675,我的支付宝里没有绑卡怎么给钱款,邮寄回收-回收宝,账户管理类,支付问题
10424271286774,这么久,邮寄回收-回收宝,其他,未分类
10424271292139,您好,回收宝验货宝技能组,订单与物流类,订单查询
10424271297522,订单号:2431161192148081690,回收宝验货宝技能组,订单与物流类,订单查询
10424271297589,你好，价格太低，给我打电话了在开会,邮寄回收-回收宝,产品咨询类,产品价格
10424271304780,包裹退回 提供收获视频和打包视频,邮寄回收-回收宝,其他,未分类
10424271316405,我的手机怎么还没有退回？单号在哪里？,邮寄回收-回收宝,其他,未分类
10424271320951,你好,回收宝验货宝技能组,服务咨询类,人工服务
10424271325444,订单号:4194883190803230529,回收宝验货宝技能组,订单与物流类,订单查询
10424271334461,订单号:2430935040144257392,回收宝验货宝技能组,订单与物流类,订单查询
10424271340754,闲鱼客服,回收宝验货宝技能组,服务咨询类,人工服务
10424271347940,搞笑吧说好了今天早上打款,上门&到店回收-回收宝,其他,未分类
10424271345283,<img src='https://img.alicdn.com/imgextra/i2/200844467/O1CN01A6oD3i1irwFkFHyRW_!!200844467-0-alxm.jpg'>,上门&到店回收-回收宝,其他,未分类
10424271365001,？,回收宝验货宝技能组,其他,未分类
10424271361486,你好,邮寄回收-回收宝,问候语,问候语
10424271367794,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424271371399,没有接到电话 ,上门&到店回收-回收宝,其他,未分类
10424271381284,在？,回收宝验货宝技能组,其他,未分类
10424271392031,你好屏幕不可能有划痕 这个验收宝检查过的产品 如果寄回来不符合我寄过去的东西 我需要投诉,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424271394732,极速回收没有上门取件怎么办,邮寄回收-回收宝,其他,未分类
10424271394750,你们是要抢钱吗？,邮寄回收-回收宝,其他,未分类
10424271405585,邮箱 19856708364@139.co m,邮寄回收-回收宝,其他,未分类
10424271416305,18910302065,邮寄回收-回收宝,其他,未分类
10424271408259,订单号:2431093803126986691,回收宝验货宝技能组,订单与物流类,订单查询
10424271417231,什么把我手机退回给我,上门&到店回收-回收宝,其他,未分类
10424271417267,价钱太低了,邮寄回收-回收宝,其他,未分类
10424271421752,你们都没有验清楚,回收宝验货宝技能组,其他,未分类
10424271421770,回收商品，价格太低能退回商品吗？,邮寄回收-回收宝,产品咨询类,产品价格
10424271424450,刚才问的问题,回收宝验货宝技能组,其他,未分类
10424271421786,下单手机号19835380398,邮寄回收-回收宝,其他,未分类
10424271428028,为什么验货宝寄回，还收我运费，到付21元？,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424271432529,为什么没有物流信息,回收宝验货宝技能组,订单与物流类,物流追踪
10424271429888,我的支付宝里没有绑卡怎么给钱款,邮寄回收-回收宝,账户管理类,支付问题
10424271437976,价格太低了,邮寄回收-回收宝,产品咨询类,产品价格
10424271461385,你这个退回的手机 直接标都不一样了 不是同一台了,回收宝验货宝技能组,其他,未分类
10424271473945,什么时候发货,回收宝验货宝技能组,订单与物流类,物流追踪
10424271474852,你好  这个快递的运费谁付呢,邮寄回收-回收宝,订单与物流类,物流追踪
10424271477583,<img src='https://img.alicdn.com/imgextra/i4/2215414378877/O1CN01qymJiU2FRiu3fqDvy_!!2215414378877-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424271482986,你好,回收宝验货宝技能组,服务咨询类,政策咨询
10424271495536,这边买家不要了，我也退款了,回收宝验货宝技能组,售后服务类,退款处理
10424271489293,反映了不,邮寄回收-回收宝,其他,未分类
10424271497355,和买家沟通过 要求不撕膜验机,回收宝验货宝技能组,其他,未分类
10424271493791,订单号:2431214006815471599,回收宝验货宝技能组,订单与物流类,订单查询
10424271499187,订单号:2409735326782783854,回收宝验货宝技能组,订单与物流类,订单查询
10424271504537,订单号:2430740462693682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424271509996,订单号:4191918554058463013,回收宝验货宝技能组,订单与物流类,订单查询
10424271525260,能再高点吗,邮寄回收-回收宝,其他,未分类
10424271526199,你好请问昨天申请的重检什么时候出,回收宝验货宝技能组,其他,未分类
10424271543209,质检,邮寄回收-回收宝,其他,未分类
10424271554027,是的,邮寄回收-回收宝,其他,未分类
10424271549600,订单号:2431161192148081690,回收宝验货宝技能组,订单与物流类,订单查询
10424271559428,那就按照1850回收吧,邮寄回收-回收宝,其他,未分类
10424271560368,我的手机退回来了吗,邮寄回收-回收宝,其他,未分类
10424271582821,订单号:2432119044868134262,回收宝验货宝技能组,订单与物流类,订单查询
10424271586420,电池健康多少,回收宝验货宝技能组,其他,未分类
10424271587330,订单号:2429448817319682879,邮寄回收-回收宝,订单与物流类,订单查询
10424271590017,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424271592735,验货宝质保吗,回收宝验货宝技能组,其他,未分类
10424271590979,你好,回收宝验货宝技能组,订单与物流类,物流追踪
10424271593686,订单号:2430184983829682879,邮寄回收-回收宝,订单与物流类,订单查询
10424271598176,加两百,邮寄回收-回收宝,其他,未分类
10424271607138,你改下价格,邮寄回收-回收宝,产品咨询类,产品价格
10424271611641,改价呀,邮寄回收-回收宝,其他,未分类
10424271610779,等结果,上门&到店回收-回收宝,其他,未分类
10424271620607,看聊天记录,邮寄帮卖及鱼市-回收宝,其他,未分类
10424271623304,订单号:2431563313256135380,回收宝验货宝技能组,订单与物流类,订单查询
10424271626014,这个价格也太低吧,邮寄回收-回收宝,产品咨询类,产品价格
10424271629643,议价什么时候联系我啊,邮寄回收-回收宝,其他,未分类
10424271702513,我要继续咨询,回收宝验货宝技能组,其他,未分类
10424271637761,13629497479,上门&到店回收-回收宝,其他,未分类
10424271641388,订单号:2430949011106558778,回收宝验货宝技能组,订单与物流类,订单查询
10424271666538,<img src='https://img.alicdn.com/imgextra/i2/473628/O1CN01yKMR2a1cffxCiVjd4_!!473628-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424271673712,17317786840,回收宝验货宝技能组,其他,未分类
10424271677321,怎么还没人打电话给我,邮寄回收-回收宝,其他,未分类
10424271675530,订单号:4194054506840261142,回收宝验货宝技能组,订单与物流类,订单查询
10424271690810,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424271686365,订单号:2430612375829682879,邮寄回收-回收宝,订单与物流类,订单查询
10424271701624,<img src='https://img.alicdn.com/imgextra/i1/2212493772382/O1CN01ZFYSYI1TT0SK0c3gE_!!2212493772382-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424271690893,你好,邮寄回收-回收宝,服务咨询类,人工服务
10424271698930,我不是反馈说昨天下午打电话呢吗,邮寄回收-回收宝,其他,未分类
10424271691789,订单号:4194802297166053932,回收宝验货宝技能组,订单与物流类,订单查询
10424271712477,如何咨询验货宝中心,回收宝验货宝技能组,其他,未分类
10424271728616,很抱歉之前的问题 ,邮寄回收-回收宝,其他,未分类
10424271718773,退回的订单多久发货,邮寄回收-回收宝,订单与物流类,物流追踪
10424271721497,全部流程结束差不多要多久,邮寄回收-回收宝,服务咨询类,业务咨询
10424271733180,看聊天记录。,回收宝验货宝技能组,其他,未分类
10424271740398,你好,上门&到店回收-回收宝,问候语,问候语
10424271774565,您好,上门&到店回收-回收宝,订单与物流类,订单与物流类-其他
10424271788007,我寄的时候边框并没有磕碰凹陷,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424271781751,退回的单号呢,邮寄回收-回收宝,其他,未分类
10424271788052,订单号:2431368516581682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424271801505,买家收到说我屏幕打磨严重,回收宝验货宝技能组,其他,未分类
10424271793454,你好 我对价格和检测结果有异议,邮寄回收-回收宝,产品咨询类,产品价格
10424271798815,你好,邮寄回收-回收宝,订单与物流类,物流追踪
10424271794388,处理了吗？,邮寄回收-回收宝,其他,未分类
10424271807839,看下上吗,邮寄回收-回收宝,其他,未分类
10424271806047,这个怎么回事？,邮寄回收-回收宝,其他,未分类
10424271824007,可以帮我联系一下他吗，让他确认一下,回收宝验货宝技能组,其他,未分类
10424271818655,我这个手机是6月份激活的,回收宝验货宝技能组,其他,未分类
10424271817776,恶意压价 请退回手机,邮寄回收-回收宝,其他,未分类
10424271818692,订单号:2430517154703070477,回收宝验货宝技能组,订单与物流类,订单查询
10424271828597,订单号:2428740696844682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424271847416,人工服务,邮寄回收-回收宝,服务咨询类,人工服务
10424271853752,订单号:4183387275902073707,回收宝验货宝技能组,订单与物流类,订单查询
10424271855541,订单号:2429900076551682879,邮寄回收-回收宝,订单与物流类,订单查询
10424271863636,我发货了,回收宝验货宝技能组,订单与物流类,物流追踪
10424271872631,如何联系回收商客服？,上门&到店回收-回收宝,服务咨询类,人工服务
10424271866382,还没有处理流程吗？,邮寄回收-回收宝,服务咨询类,业务咨询
10424271885224,订单号:2433939421029010865,回收宝验货宝技能组,订单与物流类,订单查询
10424271887039,这 ipad 总共 回收价 1371？？,上门&到店回收-回收宝,其他,未分类
10424271882595,订单号:4194802297166053932,回收宝验货宝技能组,订单与物流类,订单查询
10424271900545,那你发啊,回收宝验货宝技能组,其他,未分类
10424271894295,你们回收改装机吗,上门&到店回收-回收宝,其他,未分类
10424271906819,极速回收质检的时间是多久？,上门&到店回收-回收宝,服务咨询类,运营时间
10424271912213,18389842378,回收宝验货宝技能组,其他,未分类
10424271904198,订单号:2432244433879682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424271924830,2433750960277682879,邮寄回收-回收宝,其他,未分类
10424271926634,你好这个订单处理的怎么样了,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424271925751,电话,回收宝验货宝技能组,其他,未分类
10424271928453,订单号:2428809672875682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424271930264,订单号:4191215365464648027,回收宝验货宝技能组,订单与物流类,订单查询
10424271925792,你们说收到后24小时内验货,回收宝验货宝技能组,其他,未分类
10424271941033,怎么还没退回,邮寄回收-回收宝,其他,未分类
10424271963548,什么时候退回,邮寄回收-回收宝,其他,未分类
10424271970769,你好,回收宝验货宝技能组,服务咨询类,人工服务
10424272007698,验货把我的屏幕划伤了,回收宝验货宝技能组,其他,未分类
10424271981538,有一项检测 说的是透图透字色斑 具体是哪个问题呢 ,上门&到店回收-回收宝,其他,未分类
10424272001317,我的问题什么时候处理,邮寄回收-回收宝,其他,未分类
10424272022014,对回收费用不满意，不回收了,上门&到店回收-回收宝,售后服务类,投诉建议
10424272016684,18813388626,回收宝验货宝技能组,其他,未分类
10424272018492,你好签收两天了还没开始验的,回收宝验货宝技能组,订单与物流类,物流追踪
10424272022099,订单号:4195047782942426648,回收宝验货宝技能组,订单与物流类,订单查询
10424272027462,订单号:2429141918497682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424272043618,对质检价格不满意,上门&到店回收-回收宝,产品咨询类,产品价格
10424272040935,订单号:2430612375829682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272045441,订单号:2433650954310055355,回收宝验货宝技能组,订单与物流类,订单查询
10424272058081,订单号:2434416132002412453,回收宝验货宝技能组,订单与物流类,订单查询
10424272064318,订单号:2435115361847682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272065242,让早点来，五点就下班了,上门&到店回收-回收宝,其他,未分类
10424272069760,怎么联系上门人员,上门&到店回收-回收宝,其他,未分类
10424272074299,<img src='https://img.alicdn.com/imgextra/i1/4138711732/O1CN01T3JBCY1OfJ0qyCBe4_!!4138711732-0-alxm.jpg'>,上门&到店回收-回收宝,其他,未分类
10424272084136,算了，你们半天没发邮件,回收宝验货宝技能组,其他,未分类
10424272089556,订单号:2428235401947682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272094912,订单号:2434259748167682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424272093169,监管机,邮寄回收-回收宝,其他,未分类
10424272112949,你好,回收宝验货宝技能组,服务咨询类,运营时间
10424272118307,帮卖过程我会全程上传各社交媒体,邮寄帮卖及鱼市-回收宝,其他,未分类
10424272123715,订单号:4194755030877220310,回收宝验货宝技能组,订单与物流类,订单查询
10424272127331,<img src='https://img.alicdn.com/imgextra/i1/2890115537/O1CN01inZWVy1qm02ivxr88_!!2890115537-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424272130066,<img src='https://img.alicdn.com/imgextra/i2/258529482/O1CN01sI3vzF2JuoWThv1uz_!!258529482-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424272154336,验货宝有质保吗,回收宝验货宝技能组,其他,未分类
10424272157948,因为之前是你们下班时间,回收宝验货宝技能组,服务咨询类,运营时间
10424272157996,订单号:2431746013389052261,回收宝验货宝技能组,订单与物流类,订单查询
10424272168766,15002609063,回收宝验货宝技能组,其他,未分类
10424272174104,订单号:2430229478395682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272168768,价格太低,邮寄回收-回收宝,产品咨询类,产品价格
10424272178625,苹果六怎么退回去了？,邮寄回收-回收宝,其他,未分类
10424272173283,你们的检测是在玩抽象吗…,邮寄回收-回收宝,其他,未分类
10424272173284,你好,回收宝验货宝技能组,订单与物流类,订单查询
10424272200221,您好,回收宝验货宝技能组,订单与物流类,物流追踪
10424272198449,我的东西怎么还不发货,邮寄回收-回收宝,订单与物流类,物流追踪
10424272207497,订单号:4196075618866528029,保卖计划技能组,订单与物流类,订单查询
10424272228178,查一下物流,回收宝验货宝技能组,订单与物流类,物流追踪
10424272233593,你好,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424272247901,订单号:4193731155320320539,回收宝验货宝技能组,订单与物流类,订单查询
10424272240795,什么意思我的手机到深圳又发杭州？,邮寄回收-回收宝,其他,未分类
10424272252433,那我要这个有什么用,回收宝验货宝技能组,其他,未分类
10424272306435,对,邮寄回收-回收宝,其他,未分类
10424272310904,MX0QQHQ3U6,回收宝验货宝技能组,其他,未分类
10424272327123,改价格,邮寄回收-回收宝,产品咨询类,产品价格
10424272340623,你好，麻烦跟检测师傅说一下，如果膜是好膜的话就不用撕掉了哦,回收宝验货宝技能组,其他,未分类
10424272344239,验货中心，收件人选择,回收宝验货宝技能组,其他,未分类
10424272356877,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424272377502,评估价82，为什么现在23,邮寄回收-回收宝,其他,未分类
10424272376614,这机器手机上显示是不是86电池效率,回收宝验货宝技能组,其他,未分类
10424272372132,投诉验货宝验货有问题，误导买家决策。,回收宝验货宝技能组,其他,未分类
10424272377571,姐，还没好吗,回收宝验货宝技能组,其他,未分类
10424272387422,卖家说卡二可以读取是吧,回收宝验货宝技能组,其他,未分类
10424272390138,订单号:2427879471919682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424272395573,订单号:2431456826947124958,回收宝验货宝技能组,订单与物流类,订单查询
10424272400974,那么久？,邮寄回收-回收宝,其他,未分类
10424272422561,请求议价,邮寄回收-回收宝,其他,未分类
10424272426179,订单金额不一样啊,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424272426182,大约多久给我,回收宝验货宝技能组,其他,未分类
10424272443272,多久过来,上门&到店回收-回收宝,其他,未分类
10424272450472,保价问题,邮寄回收-回收宝,其他,未分类
10424272457606,发一下验货视频,回收宝验货宝技能组,其他,未分类
10424272464809,我这儿没有取消退回呀,邮寄回收-回收宝,其他,未分类
10424272474778,我那个验错机问题有结果了没有,回收宝验货宝技能组,其他,未分类
10424272496343,没人联系我呢,回收宝验货宝技能组,其他,未分类
10424272499963,怎么还没有检测报告啊,回收宝验货宝技能组,其他,未分类
10424272513433,手机是选择的上门质检,上门&到店回收-回收宝,其他,未分类
10424272506281,<img src='https://img.alicdn.com/imgextra/i1/2529112674/O1CN01N1gwsC1Vck6fO2Mwc_!!2529112674-0-alxm.jpg'>,回收宝验货宝技能组,其他,未分类
10424272534197,验机报告说更换序列号什么意思？,回收宝验货宝技能组,其他,未分类
10424272539554,回收宝人工客服,邮寄帮卖及鱼市-回收宝,服务咨询类,人工服务
10424272544022,我的电话卡忘记取出，一同寄到验机中心了，能帮我寄回来吗,回收宝验货宝技能组,订单与物流类,订单修改
10424272545856,订单号:2433687457711122499,回收宝验货宝技能组,订单与物流类,订单查询
10424272553921,[支付宝],邮寄帮卖及鱼市-回收宝,账户管理类,支付问题
10424272544088,订单号:2428353375868697773,回收宝验货宝技能组,订单与物流类,订单查询
10424272550325,拆修痕迹,回收宝验货宝技能组,其他,未分类
10424272553042,你好，催一下快点验机哦～买家那边比较急,回收宝验货宝技能组,其他,未分类
10424272550385,手机一般质检多久,上门&到店回收-回收宝,其他,未分类
10424272564723,13559783315,上门&到店回收-回收宝,其他,未分类
10424272584510,人工服务,回收宝验货宝技能组,服务咨询类,人工服务
10424272586307,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424272587238,订单号:2432558319311682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272588141,你好，买家收到货物后一直不确认收货，已经在使用了，多久可以自动确认收货？因为这个是电子产品，买家使用会造成损耗，到时候买家再延迟收货，要退货，我怎么弄，能不能72小时后内确认收货，我这边东西已经尽到责任寄出去了，买家前天就已经收到在使用了，现在还没有收货,回收宝验货宝技能组,订单与物流类,物流追踪
10424272597107,收到机子会不会压价钱,邮寄回收-回收宝,其他,未分类
10424272598978,如果回收报价不合适,邮寄回收-回收宝,其他,未分类
10424272627710,订单号:4194665714716713509,回收宝验货宝技能组,订单与物流类,订单查询
10424272626857,让上门回收验机的师傅来之前先给我打个电话，我人不在我那个地址,上门&到店回收-回收宝,其他,未分类
10424272638537,已取消退回,邮寄回收-回收宝,其他,未分类
10424272643065,您好,回收宝验货宝技能组,订单与物流类,物流追踪
10424272647594,全新未激活的苹果手机会怎么检测,回收宝验货宝技能组,其他,未分类
10424272667336,评估价回收手机是准确的那,邮寄回收-回收宝,其他,未分类
10424272659287,订单号:2433374654578276067,回收宝验货宝技能组,订单与物流类,订单查询
10424272681712,你好，请帮我备注下验货宝，我这个手机不撕膜检测,回收宝验货宝技能组,其他,未分类
10424272703303,您好,邮寄回收-回收宝,订单与物流类,订单查询
10424272704220,订单号:2431200363280321874,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424272701563,怎么还没好,邮寄回收-回收宝,其他,未分类
10424272711422,这个手机是维修过主板吗 还是在主板上开卡显示这个,回收宝验货宝技能组,售后服务类,维修服务
10424272711464,什么时候给我退回,邮寄回收-回收宝,其他,未分类
10424272714181,爱思图有吗,回收宝验货宝技能组,其他,未分类
10424272717771,订单号:2431271715272148792,回收宝验货宝技能组,订单与物流类,订单查询
10424272724971,要看下 检测的照片,邮寄回收-回收宝,其他,未分类
10424272742926,怎么还没客服打电话联系我,上门&到店回收-回收宝,服务咨询类,人工服务
10424272748334,你好,回收宝验货宝技能组,问候语,问候语
10424272754677,到底还能不能验货完成,回收宝验货宝技能组,其他,未分类
10424272758239,订单号:2425946916219742466,回收宝验货宝技能组,订单与物流类,订单查询
10424272763615,订单号:2432968574445682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272760074,我的那个大概多长时间能弄好那,回收宝验货宝技能组,服务咨询类,运营时间
10424272765487,订单号:4195849969899554707,回收宝验货宝技能组,订单与物流类,订单查询
10424272771792,机器的序列号可以发我一下吗，我这边忘了保存了,回收宝验货宝技能组,其他,未分类
10424272784315,<img src='https://img.alicdn.com/imgextra/i3/1109354587/O1CN01giZipj1jktmTb6vI9_!!1109354587-0-alxm.jpg'>,上门&到店回收-回收宝,其他,未分类
10424272775397,你好，麻烦告知一下这个手机的序列号,回收宝验货宝技能组,其他,未分类
10424272783486,订单号:2431132718484682879,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424272796982,后置摄像头是打不开还是只有广角用不了,回收宝验货宝技能组,其他,未分类
10424272804195,怎么知道手表电池健康？,上门&到店回收-回收宝,其他,未分类
10424272818524,订单号:4195849969899554707,回收宝验货宝技能组,订单与物流类,订单查询
10424272832942,订单号:2434942958197682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424272849178,订单号:2432968574445682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272852765,验货费谁承担？,回收宝验货宝技能组,其他,未分类
10424272857268,问下你们这个质检说我手机有明显划痕,上门&到店回收-回收宝,其他,未分类
10424272860870,人工客服,回收宝验货宝技能组,服务咨询类,人工服务
10424272868979,有更多屏幕的照片吗？,回收宝验货宝技能组,其他,未分类
10424272884215,前两天给我退回的平板单号,邮寄回收-回收宝,其他,未分类
10424272886913,极速回收邮费谁承担？,邮寄回收-回收宝,其他,未分类
10424272893213,为啥还不寄快递,邮寄回收-回收宝,订单与物流类,物流追踪
10424272885181,我想请问,回收宝验货宝技能组,其他,未分类
10424272890551,您好,邮寄回收-回收宝,订单与物流类,订单查询
10424272933715,测试下无线充的时候屏幕会不会乱跳,回收宝验货宝技能组,其他,未分类
10424272916696,你这个平台可不可靠的,回收宝验货宝技能组,其他,未分类
10424272931086,你好,回收宝验货宝技能组,订单与物流类,订单与物流类-其他
10424272931969,订单号:4194375770541532146,回收宝验货宝技能组,订单与物流类,订单查询
10424272957110,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424272965272,订单号:2430466574279682879,邮寄回收-回收宝,订单与物流类,订单查询
10424272978750,商家说要退回电脑,邮寄回收-回收宝,其他,未分类
10424272981439,找不到在线估价,上门&到店回收-回收宝,其他,未分类
10424272982335,？进度到哪里了？,回收宝验货宝技能组,其他,未分类
10424272986839,你们这回收价格咋这么低？,上门&到店回收-回收宝,产品咨询类,产品价格
10424272993149,2431518315918682879,邮寄帮卖及鱼市-回收宝,其他,未分类
10424272994041,订单号:2433701893430284965,回收宝验货宝技能组,订单与物流类,订单查询
10424272994980,你好验货完成，买家确认后，发什么快递是到付还是，你们出？,回收宝验货宝技能组,订单与物流类,物流追踪
10424273000324,订单号:2430959810772682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424273004803,为什么还没有电话过来,邮寄回收-回收宝,其他,未分类
10424272995883,我那个有拆机吗,回收宝验货宝技能组,其他,未分类
10424273020182,什么时候给钱？,邮寄回收-回收宝,其他,未分类
10424273034528,订单号:2430967335348055967,回收宝验货宝技能组,订单与物流类,订单查询
10424273042650,18152647052,上门&到店回收-回收宝,其他,未分类
10424273049890,你好，我有今天的订单没按时接电话，现在重新下单吗要,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424273067806,订单号:2433635294174682879,邮寄回收-回收宝,订单与物流类,订单查询
10424273098435,验货宝买家拒绝购买，且要求卖家出验货宝的情况下，商品会退还吗,回收宝验货宝技能组,其他,未分类
10424273102947,换后壳部分组件是指？,回收宝验货宝技能组,其他,未分类
10424273180321,他转错了吧,回收宝验货宝技能组,其他,未分类
10424273100299,订单号:2425685052287682879,邮寄回收-回收宝,订单与物流类,订单查询
10424273116417,订单没发出，你给我取消。,上门&到店回收-回收宝,订单与物流类,订单取消
10424273135326,还能改地址吗,回收宝验货宝技能组,其他,未分类
10424273169532,订单号:2431879898495682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424273178539,订单号:2429933091367682879,邮寄回收-回收宝,订单与物流类,订单查询
10424273181230,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424273179484,你好,邮寄回收-回收宝,订单与物流类,物流追踪
10424273184838,<img src='https://img.alicdn.com/imgextra/i3/2217597969821/O1CN01KwRaYM2MQ4myIPigX_!!2217597969821-0-alxm.jpg'>,上门&到店回收-回收宝,其他,未分类
10424273188430,什么时候质检报告出来,上门&到店回收-回收宝,其他,未分类
10424273193852,<img src='https://img.alicdn.com/imgextra/i3/2200780776730/O1CN01mPyr2k1zaOY1JqQ6W_!!2200780776730-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424273203735,手机收到妈？？？,邮寄回收-回收宝,其他,未分类
10424273210932,人工,回收宝验货宝技能组,服务咨询类,人工服务
10424273211838,4185488810474144724,回收宝验货宝技能组,其他,未分类
10424273218110,你好,邮寄回收-回收宝,问候语,问候语
10424273230744,拆过机？,回收宝验货宝技能组,其他,未分类
10424273232599,你好,邮寄回收-回收宝,订单与物流类,订单查询
10424273243306,这手机只有74元？,邮寄回收-回收宝,其他,未分类
10424273245145,回收的手机如果不能重新报价，请立即退回,邮寄回收-回收宝,其他,未分类
10424273243386,订单号:2431479972261583382,回收宝验货宝技能组,订单与物流类,订单查询
10424273252314,手机可以现场检测现场拿钱吗,邮寄回收-回收宝,其他,未分类
10424273265841,<img src='https://img.alicdn.com/imgextra/i2/2218017847473/O1CN01RHap9L254gpGpAVNP_!!2218017847473-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424273269421,款已经转回去了,上门&到店回收-回收宝,其他,未分类
10424273277508,<img src='https://img.alicdn.com/imgextra/i3/2217753924256/O1CN01AyHyRg1hJIgQKI6LY_!!2217753924256-0-alxm.jpg'>,邮寄回收-回收宝,其他,未分类
10424273277535,我回收的手机,上门&到店回收-回收宝,其他,未分类
10424273277593,订单号:2434685952477084556,邮寄帮卖及鱼市-回收宝,订单与物流类,订单查询
10424273292833,对回收价格不满意,上门&到店回收-回收宝,产品咨询类,产品价格
10424273296415,那边打电话打不过去,上门&到店回收-回收宝,其他,未分类
10424273291062,人工,邮寄回收-回收宝,服务咨询类,人工服务
10424273310866,18952241623,回收宝验货宝技能组,其他,未分类
10424273329723,订单号:2432968574445682879,邮寄回收-回收宝,订单与物流类,订单查询
10424273341445,保修情况,回收宝验货宝技能组,售后服务类,维修服务
10424273356709,订单号:2430559275158066972,回收宝验货宝技能组,订单与物流类,订单查询
10424273356783,订单号:2431025258733203371,回收宝验货宝技能组,订单与物流类,订单查询
10424273368461,订单号:2430969530023929196,回收宝验货宝技能组,订单与物流类,订单查询
10424273378345,你好,邮寄回收-回收宝,订单与物流类,物流追踪
10424273399904,订单号:2424979596239682879,上门&到店回收-回收宝,订单与物流类,订单查询
10424273399097,怎么签收5小时了,回收宝验货宝技能组,订单与物流类,物流追踪
10424273409840,质检是在哪,邮寄回收-回收宝,其他,未分类
10424273411655,在的,邮寄回收-回收宝,其他,未分类
10424273416155,咱们这个可靠吗,邮寄回收-回收宝,其他,未分类
10424273424259,怎么能确定验货宝的手机一定是自己的,回收宝验货宝技能组,其他,未分类
10424273439525,都几天了 还没质检完吗,邮寄回收-回收宝,其他,未分类
10424273446717,我我给你寄过去了5台,邮寄回收-回收宝,订单与物流类,订单与物流类-其他
10424273458499,配件对了,回收宝验货宝技能组,其他,未分类
